bandwidth_0,time_0,bandwidth_1,time_1,bandwidth_2,time_2,bandwidth_3,time_3,bandwidth_4,time_4,bandwidth_5,time_5,bandwidth_6,time_6,bandwidth_7,time_7,bandwidth_8,time_8,bandwidth_9,time_9,bandwidth_10,time_10,bandwidth_11,time_11,bandwidth_12,time_12,bandwidth_13,time_13,
0.0125,0.01024,0.0555556,0.009216,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,51.2,0.01024,170.667,0.012288,455.111,0.018432,642.51,0.052224,740.52,0.181248,754.371,0.71168,746.849,2.87539,745.257,11.5261,
0.0125,0.01024,0.05,0.01024,,,0.727273,0.011264,3.2,0.01024,11.6364,0.011264,51.2,0.01024,170.667,0.012288,455.111,0.018432,655.36,0.0512,748.983,0.1792,755.458,0.710656,745.521,2.88051,744.86,11.5323,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,157.538,0.013312,455.111,0.018432,655.36,0.0512,748.983,0.1792,752.207,0.713728,742.881,2.89075,743.737,11.5497,
0.0125,0.01024,0.0454545,0.011264,,,0.8,0.01024,2.90909,0.011264,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,740.52,0.181248,753.287,0.712704,746.583,2.87642,744.265,11.5415,
0.0125,0.01024,0.0416667,0.012288,,,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,668.735,0.050176,748.983,0.1792,751.129,0.714752,750.591,2.86106,714.167,12.0279,
0.0113636,0.011264,0.0454545,0.011264,,,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,753.287,0.178176,753.287,0.712704,748.181,2.87027,715.446,12.0064,
0.0125,0.01024,0.0416667,0.012288,,,0.8,0.01024,2.66667,0.012288,11.6364,0.011264,46.5455,0.011264,157.538,0.013312,455.111,0.018432,655.36,0.0512,748.983,0.1792,754.371,0.71168,750.591,2.86106,714.046,12.03,
0.0113636,0.011264,0.0416667,0.012288,,,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,736.36,0.182272,756.548,0.709632,748.181,2.87027,714.471,12.0228,
0.0125,0.01024,0.0454545,0.011264,,,0.8,0.01024,2.66667,0.012288,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,668.735,0.050176,744.727,0.180224,755.458,0.710656,750.323,2.86208,713.985,12.031,
0.0113636,0.011264,0.0416667,0.012288,,,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,748.983,0.1792,754.371,0.71168,748.715,2.86822,714.106,12.0289,
