bandwidth_0,time_0,bandwidth_1,time_1,bandwidth_2,time_2,bandwidth_3,time_3,bandwidth_4,time_4,bandwidth_5,time_5,bandwidth_6,time_6,bandwidth_7,time_7,bandwidth_8,time_8,bandwidth_9,time_9,bandwidth_10,time_10,bandwidth_11,time_11,bandwidth_12,time_12,bandwidth_13,time_13,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,334.367,0.100352,397.188,0.33792,543.304,0.98816,548.418,3.91578,547.667,15.6846,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,256,0.032768,334.367,0.100352,398.395,0.336896,543.304,0.98816,548.705,3.91373,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.8,0.01024,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,543.304,0.98816,548.562,3.91475,547.559,15.6877,
0.0113636,0.011264,0.0454545,0.011264,0.2,0.01024,0.666667,0.012288,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,397.188,0.33792,542.741,0.989184,548.275,3.9168,547.667,15.6846,
0.0125,0.01024,0.0454545,0.011264,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,234.057,0.03584,334.367,0.100352,398.395,0.336896,542.741,0.989184,547.702,3.9209,547.595,15.6867,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,334.367,0.100352,398.395,0.336896,542.741,0.989184,547.845,3.91987,547.631,15.6856,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,256,0.032768,330.99,0.101376,398.395,0.336896,542.741,0.989184,548.132,3.91782,547.559,15.6877,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,543.867,0.987136,548.275,3.9168,547.774,15.6815,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,113.778,0.018432,264.258,0.031744,334.367,0.100352,397.188,0.33792,543.867,0.987136,547.845,3.91987,547.631,15.6856,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,113.778,0.018432,256,0.032768,334.367,0.100352,398.395,0.336896,543.304,0.98816,547.989,3.91885,547.631,15.6856,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,42.6667,0.012288,120.471,0.017408,256,0.032768,334.367,0.100352,397.188,0.33792,542.741,0.989184,547.702,3.9209,547.595,15.6867,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,327.68,0.1024,397.188,0.33792,542.18,0.990208,548.705,3.91373,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.8,0.01024,2.90909,0.011264,11.6364,0.011264,42.6667,0.012288,128,0.016384,264.258,0.031744,334.367,0.100352,397.188,0.33792,542.741,0.989184,548.418,3.91578,547.452,15.6908,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,337.814,0.099328,398.395,0.336896,542.741,0.989184,548.418,3.91578,547.738,15.6826,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,256,0.032768,334.367,0.100352,397.188,0.33792,543.867,0.987136,548.132,3.91782,547.774,15.6815,
0.0113636,0.011264,0.0454545,0.011264,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,264.258,0.031744,330.99,0.101376,397.188,0.33792,543.304,0.98816,547.702,3.9209,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,542.741,0.989184,548.275,3.9168,547.488,15.6897,
0.0113636,0.011264,0.0454545,0.011264,0.2,0.01024,0.666667,0.012288,2.66667,0.012288,11.6364,0.011264,42.6667,0.012288,120.471,0.017408,256,0.032768,334.367,0.100352,397.188,0.33792,543.867,0.987136,547.989,3.91885,547.559,15.6877,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,337.814,0.099328,397.188,0.33792,542.741,0.989184,548.418,3.91578,547.702,15.6836,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,327.68,0.1024,398.395,0.336896,543.304,0.98816,548.418,3.91578,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.8,0.01024,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,543.304,0.98816,548.132,3.91782,547.488,15.6897,
0.0113636,0.011264,0.05,0.01024,0.2,0.01024,0.666667,0.012288,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,542.741,0.989184,547.989,3.91885,547.416,15.6918,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,256,0.032768,330.99,0.101376,397.188,0.33792,542.741,0.989184,548.132,3.91782,547.595,15.6867,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,248.242,0.033792,334.367,0.100352,397.188,0.33792,543.304,0.98816,548.562,3.91475,547.774,15.6815,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,264.258,0.031744,334.367,0.100352,397.188,0.33792,543.304,0.98816,548.993,3.91168,547.416,15.6918,
0.0125,0.01024,0.0454545,0.011264,0.181818,0.011264,0.666667,0.012288,2.90909,0.011264,11.6364,0.011264,42.6667,0.012288,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,542.741,0.989184,548.849,3.9127,547.595,15.6867,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,330.99,0.101376,395.988,0.338944,542.18,0.990208,549.136,3.91066,547.702,15.6836,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,542.741,0.989184,549.424,3.90861,547.631,15.6856,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,42.6667,0.012288,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,541.061,0.992256,549.712,3.90656,547.667,15.6846,
0.0125,0.01024,0.0454545,0.011264,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,541.061,0.992256,549.856,3.90554,546.952,15.7051,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.8,0.01024,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,256,0.032768,330.99,0.101376,397.188,0.33792,541.061,0.992256,550.001,3.90451,547.345,15.6938,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,330.99,0.101376,397.188,0.33792,541.62,0.991232,549.712,3.90656,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,327.68,0.1024,397.188,0.33792,541.061,0.992256,549.712,3.90656,547.595,15.6867,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,542.18,0.990208,550.001,3.90451,547.702,15.6836,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,256,0.032768,334.367,0.100352,397.188,0.33792,542.18,0.990208,550.145,3.90349,547.702,15.6836,
0.0125,0.01024,0.0454545,0.011264,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,334.367,0.100352,397.188,0.33792,542.18,0.990208,550.001,3.90451,547.488,15.6897,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,128,0.016384,264.258,0.031744,330.99,0.101376,398.395,0.336896,542.741,0.989184,550.001,3.90451,547.488,15.6897,
0.0113636,0.011264,0.05,0.01024,0.2,0.01024,0.666667,0.012288,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,542.741,0.989184,550.001,3.90451,547.595,15.6867,
